commit,repo_name,message
36271e74466cd307ebe13ef30fdb275c395d7012,napatech/dpdk,"net/mlx5: update prerequisites for upcoming enhancements

The latest version of Mellanox OFED exposes hardware definitions necessary
to implement data path operation bypassing Verbs. Update the minimum
version requirement to MLNX_OFED >= 3.3 and clean up compatibility checks
for previous releases.

Signed-off-by: Nelio Laranjeiro <2f8dd9032d5b85ca4b53dec8ce664eb6998836be@6wind.com>
Signed-off-by: Adrien Mazarguil <9d39ea493ca46c560334f650ac5d4b5ffbcb5cf0@6wind.com>
"
e82ca1a75edaf4bc5836f61f9c03af14b95a5194,napatech/dpdk,"mem: improve preallocation on 32-bit

Previously, if we couldn't preallocate VA space on 32-bit for
one page size, we simply bailed out, even though we could've
tried allocating VA space with other page sizes.

For example, if user had both 1G and 2M pages enabled, and
has asked DPDK to allocate memory on both sockets, DPDK
would've tried to allocate VA space for 1x1G page on both
sockets, failed and never tried again, even though it
could've allocated the same 1G of VA space for 512x2M pages.

Fix this by retrying with different page sizes if VA space
reservation failed.

Signed-off-by: Anatoly Burakov <814e00d8f6e4e81b7ccc7e3e5a0bfec0078f0203@intel.com>
Tested-by: Jananee Parthasarathy <aaf28a6786ad347b0bfa1431c523d5b277ca91dd@intel.com>
"
dd2c630a5f8e61b9cf654a253ba30cc2cd80b5ff,napatech/dpdk,"drivers/net: remove unnecessary macro for unused variables

remove __rte_unused instances that are not required.

Signed-off-by: Ferruh Yigit <ba8734c3c506d2e3557bd4ac8fdaccd25bdb9aa7@intel.com>
Acked-by: Allain Legacy <cf9f8e06ab4540486643794deada051d3a16b292@windriver.com>
Acked-by: Wenzhuo Lu <58cb9036bdff9a5412edc3b9f70e105ccf59954f@intel.com>
"
7a881bc7e6fe7c153b6fe00770b8b00f671ff19a,napatech/dpdk,"app/testpmd: remove duplicate includes

Signed-off-by: Stephen Hemminger <06fa905d7f2aaced6dc72e9511c71a2a51e8aead@networkplumber.org>
"
491770fafcfb1e87112214882f5fd91f1e9c7448,napatech/dpdk,"net/mlx5: split memory registration function

Except for the first time when memory registration occurs, the lkey is
always cached. Since memory registration is slow and performs system calls,
performance can be improved by moving that code to its own function outside
of the data path so only the lookup code is left in the original inlined
function.

Signed-off-by: Nelio Laranjeiro <2f8dd9032d5b85ca4b53dec8ce664eb6998836be@6wind.com>
Signed-off-by: Adrien Mazarguil <9d39ea493ca46c560334f650ac5d4b5ffbcb5cf0@6wind.com>
"
dcfb42b9302d70db68f278ad17a2560e70af6442,ndlib/usurper,"Merge pull request #93 from ndlib/layout-updates

Bookmark icons and menu display cleanup. Also fixed some search appli…"
6300c0fc9efd7cee6c7d1a61028f180e30160506,ndlib/usurper,"Layout cleanup and error pages.
"
8249605e1a76066e0e480edbaa22756e3821cf2c,ndlib/usurper,"Merge pull request #40 from ndlib/test-moving-hours-to-action

Hours Tests"
9a56e9b7d2b49b5083588dad6274bf7e118a527c,openfl/openfl,"Cleanup
"
a720c0e929901bcb16f1b50d6b1edfdfa7cd43dc,opesci/devito,"Inc(lhs, lhs + rhs) -> Inc(lhs, rhs)
"
f19fbf0e6a8decd66164e461e0ad1029864df256,opesci/devito,"Merge pull request #253 from opesci/consolidation

Refactoring"
9ddeb485ad1b83143a97d8311814e556edcbe670,opesci/devito,"Function: separate dynamic derivative initialization for readability
"
1ba4a3d4b09ede6599cb1972b36ae859d4854e60,opnsense/core,"cleanup configd commands (interfaces)
"
21be9faf45033fbe58604a922c1ed805c924dada,opnsense/core,"replace csrf with phalcon's implementation

PR: https://github.com/opnsense/core/issues/918
"
a35b40a4a76d7e149b35c389138ec1194e16195f,opnsense/core,"src: remove unused $only_opt
"
fdeff9d2661635437873d3d0a8409c65e0b2efaf,opnsense/core,"inc: replace more legacy PHP module foo
"
45f15fbb5c48b08ef81df6c6b4755759251d77c7,opnsense/core,"src: scrub spurious prefix from copyright header

We do not embed file names into the header, because files get
deleted and renamed every now and then.  git-log is a good way
to read the full history.
"
bc13908bae876c2f87e8f32c93213c2e35832208,phoenixz/base,"Fixed crash on obsolete functions str_encrypt() and str_decrypt(), Fixed PHP in tr() issue in blogs_validate_post(), deploy now takes multiple languages in mind with excluding paths, base.js now uses cdnprefix, user_get_key() now added SEED into hash as well, fixed error_messages issue in ()
"
fdd16d75723b6d325e6eafc357cec00795d61b3b,phoenixz/base,"Redid user management, now using roles to quickly and easily assing rights, cleaned database structure, replaced ""added"" columns with ""created"", removed user_insert() since it does just user_signup(), simplified user_signup() which now only takes the most essential columns, the rest can be done by a user implemented SQL update keeping the users table flexible. Added translation markers for various exception messages, Fixed redirect() missing HTTP codes, now defaults to 301. The redirect URL for user_or_redirect() and rights_or_redirect() can now be configured. replaced has_right() and right_or_redirect() for has_rights() and rights_or_redirect() which both can validate multiple rights. Added html_form() which adds a hidden ""dosubmit"" which can always be used to check if a submit has taken place or not. Added html_hidden() which adds a hidden input tag with the specied key from the specified source array, defaults to id. Moved current_domain() to http library. Fixed command line signin. $_CONFIG[cookie][domain] check is now only done at the beginning of each session, improving startup speed a little. Applied some more bug fixes
"
1b2001af6fe6a085265757567a7dd6b27f04df0d,primer/primer,"Renaming ava script to test-docs
"
737c1cca10368347edd1a5605a6e7869ab308e12,pubpub/pubpub,"Removing lots of unused components. About to implement atom/links model on the backend
"
8f72452ec70e22fc5ac163ec61bb1754af591c5d,pubpub/pubpub,"Making p-tags into divs with a classname. Some other plugin and markdown cleanup
"
6cc4931dba711c3eba4a79be6085e823ecdcd85a,pubpub/pubpub,"Update editor. Improve discussionInput behavior
"
d2d17596012122171c826cc6d8c91414fd2f54fa,pyfa-org/Pyfa,"Reworked config.py (better variable names autodetection)
"
d6199a58c2bf9982a839746f5aee82485a8e7728,pyfa-org/Pyfa,"Separate projected fits from list of affectors. Also, show when affected module is projected. Still need to clean up affector tree stuff
"
e41749fa137178a67e24670ff696aea437c3a4bd,pyfa-org/Pyfa,"Renamed SBItem class to SFBrowserItem; moved SFBrowserItem + support classes to sfBrowserItem.py, this class will also be used in fleet browser
"
02cced877def47f65fa52c4d3d8eca33e824f694,rakudo/rakudo,"rename $*ST to $*W. No functional changes
"
5e11b9d71b01aaf4784d62c428d393a04b646d0d,rakudo/rakudo,"Use .contents instead of .content for Pod stuff

In conformance with S26
"
34626e3e6d8476305d305fc602ff6494e6e35817,rakudo/rakudo,"Remove | from (|) sig in protos where possible

If all candidates take no parameters, there is no point in the proto
accommodating any parameters.  This appears to make each of these
methods about 4% faster.
"
bda5999657aa7205aff741c16b259e7fb5011130,rakudo/rakudo,"use new node bitflags instead of bool annotations
"
aa23a91fb2c2ace4c8a52e3f569534d120426108,rakudo/rakudo,"Optimize a bit for empty (Set|Bag|Mix)Hashes
"
b6a236b92d7816ea3fbf53654b3a186c3f05bac3,rakudo/rakudo,"Optimize more cases of private method calls

This resolves some more private methods at compile time, meaning that
they do not need to be looked up and go through dispatch:<!> at run
time.
"
e606bece6801771dccf87e9f6cd045f0f41c7c75,rakudo/rakudo,"Toss dead code.
"
fd29b24939bcb565a88292a5456483c3393d7cea,rakudo/rakudo,"Make grep a frontend of where

Inspired by https://gist.github.com/0racle/ea0523759e2da15758d4 .

Remembering my first exposure to Perl and Unix, I never understood
what ""grep"" meant: ""find"" was always more natural to me, but of course
that meant something else in the Unix world already.

Since we already use ""where"" and not ""grep"" for subtypes, it only
seems natural to use ""where"" instead of ""grep"".

This patch basically renames all ""grep"" to ""where"", and creates proto
frontends for ""grep"" that pass on directly to ""where"".  So, rather
than making ""where"" a synonym for ""grep"", it is actually now the
other way around.  On towards a less Unix-centric future!  :-)
"
ca65997219c535c5853c781ea66332d82319c16c,rakudo/rakudo,"Re-arrange things to try and fix/simplify build. Also should get some very, very minor performance win.
"
c3c849ed959a0ba7dd47052f298af07e0c2c5302,rakudo/rakudo,"Use a(--> Foo) {} instead of a() { Foo } where possible

Because it is about 20% faster.  No sure whether this will cause
any noticeable speedups, but every little bit helps.  And I think
it actually reads better.  And should provide some better optimization
options.
"
2aa95b9fd6e7246607f8b92a96409e5021cb5ecf,rakudo/rakudo,"Refactor <dotty> into <postfixish> instead of <postfix>.
"
e9b55e5d83b1c16d1aaabdeadb1de96e4668db00,rakudo/rakudo,"Merge pull request #1018 from MasterDuke17/make_Parameters_named_names_and_type_captures_native_str_lists

Make Parameter.[named_names, type_captures] list_s"
dacf5f8c0e871e994a29c087f9b17ed1235a8957,rakudo/rakudo,"Implement trailing docs

It's pretty rudimentary at the moment, but it's a start:

  - Uses strings instead of objects
  - Only deals with package declarations
  - Doesn't deal with trailing blocks
"
c80f75d671833e6fddc80a5d2a3185985edd015f,rakudo/rakudo,"Cleanup of `is rw` usage on subs/methods.

Most of them wanted to be ""is raw"".
Some didn't want anything at all.
In some places ""rw"" stayed.
Commit poem! Oh, LOL! Well played.
"
d075c837393adf1ae09e1a143535d4c6d27ffa4e,rakudo/rakudo,"Simplify Reifier.is-lazy
"
e1b8b1292eb5345c053599bd80bac52c8db7a5d4,rakudo/rakudo,"smally cleanups for ""lazy""

* do not evaluate the thunk when LazyScalar is being assigned to
* update ChangeLog
* run tests
"
f59b9107d6acd55a2f7ac09207622a53bfe4eacc,rakudo/rakudo,"Bring back optimization of for $range loops

Only optimize for Range to while when looping in sink context.
Only optimize unlabled for loops. Otherwise we miss the control exception
handlers.
"
8be9e95d20db5c4c7fac31a726b13de0d4715268,restic/restic,"Rename package 'server' to 'repo'
"
36a62cf77d5a0231c5db3d2e0e89d63e0031b53f,restic/restic,"Extract chunker
"
6732938e7ef91a4c10524a87730c2f74e29ba503,restic/restic,"Merge branch 'refactor-repository'
"
b64b095827d9ac34f25ba983c76d65e822bd1549,rivine/rivine,"consensus set database cleanup
"
2285c8032adbe8ab3129dc0148e28a29edb4deea,rivine/rivine,"Merge pull request #699 from NebulousLabs/filecontractsDB

Move File Contracts map to disk"
15ddb6ad21e3eb873691c89364dfbb549ce85841,rivine/rivine,"Merge pull request #90 from NebulousLabs/hosting

Hosting + Cleanup"
deaa18f20119fc8d5b9e962094bb4de42e98dcbe,rivine/rivine,"rename revertToNode to revertToBlock
"
1b4673dd01791900d36147098a221d4877e1b414,rivine/rivine,"minor reorganization
"
48eca2f4281863b3fa8bb8582c9c3120e9c709e5,sapcc/elektra,"Merge pull request #279 from monsoon/swift/delete-operations

add ""Delete"" action for objects/folders and optimize container emptying"
142278cff12e6e996ce13353e0a0a91333ae182b,sapcc/elektra,"create own service user instead of using the own from auth gem
"
b1e4c9e423e04ddafd0ea1b2e63ff6422e582a6a,sapcc/elektra,"rework prefilter
"
aa2187611ea7cdec4ea89b78b35299ce213a90a8,sapcc/elektra,"cleanup
"
2732fe449fa87e9695b7fdf5e355e99a12571648,sapcc/elektra,"rename sync_projects to sync_domain
"
1e5149a7a3d94c0b65f387099003efe7b7d7b163,sapcc/elektra,"Merge pull request #26 from monsoon/rename_authenticated_user

Rename authenticated user"
b7fa1a1b08e52a857ca2648a800c430e1b72ed5f,sendgrid/docs,"Move dev callout into component. Rename to footer callout.
"
ee89436e23da534c3797b30dc8459e37f4584cb8,sendgrid/docs,"Merge pull request #3776 from Whatthefoxsays/jar-jar-binks

Cleaning up links and markdown"
a5f9f3d0d7aa7cca1de5143b379c63c046e20ff0,sendgrid/docs,"extract build
"
c8ba303eecdfaa5e5bc54ad4b255a183cacbc610,sendgrid/docs,"Merge pull request #4041 from sendgrid/develop

Merging Develop into Master - 10.5.2018 Hacktoberfest!, Easter egg, cleanup from switching to Develop"
74ec283f07e8d17b9563a3f94560a13ddd96b468,sendgrid/docs,"add cleaned up customer subuser and reseller api pages
"
3044d9cc77a9a266b73e7b36542e89b4bb39deb0,sendgrid/docs,"Merge pull request #1163 from sendgrid/develop

Cleanup 👏🏽"
186eb4de473549fd22e206c2bb1295145c09c9ec,strapi/strapi,"Parse environment variables on build configuration

Move existing code to a shared library and invoke it on the build
process to parse environment variables on configuration files.

Looking for a consistent behavior.

close #1590
"
489aefba06458184563b2b93e6153e6da63c3a0f,strapi/strapi,"Rename role registered to authenticated
"
34eb67afca6b28791195de90b083a2e561a18c65,strapi/strapi,"Improve UX and fix design
"
232a0e31eeb2fec1430d95cd9c37b5ab194f5f01,tripal/tripal,"Fixed bugs form major rewrite of TripalField Class
"
3d561c0a46b5e51f7657cf65bbea15cf1a7c0d7c,tripal/tripal,"Removed old views handlers that are no longer needed thanks to the new system where all chado tables are integrated
"
ab5028f6a97fd591ab4101ff8fa2f81533d1bab7,Antergos/Cnchi,"Moved ufw code outside process.py into a new file.
"
f812229b7bc3292a0ab43bfc3afd2f347696aed6,Antergos/Cnchi,"Remove unused code. Alongside needs our attention...
"
4071fafd63e037fd07474461659341f88419e5f4,Antergos/Cnchi,"Split mkinitcpio code in several functions
"
880ef7d317b160ab6a6d6620dd456a83615f7ec4,Antergos/Cnchi,"Delete unused files
"
71f6f5db69375b9727bebf1d9cccfd8f670089b0,CESNET/libyang,"xpath NEW predicate eval

New set type empty, some refactoring
and bugfixes.
"
3b85572398b0d6504f9673b01ec3301eecfa35b5,CESNET/libyang,"xml CHANGE make getutf8() internally public
"
6ff885dcbc3c370ee1fa08072ee2018817f3d05c,CESNET/libyang,"schema CHANGE remove internal support of the NACM

by adding generic support for extensions, NACM will be supported as
a generic extension instead of a kind of special, internally implemented
extension.

This change should clear the code and mainly unify the approach to handle
YANg extensions.
"
24d982f80bb4861eaf829caaf7e417b969da74ae,CESNET/libyang,"parser MAINTENANCE code refactoring
"
